,text,title,url
201,"I work at a vape shop and I contently get people coming in trying to quit cigarettes. When I sell to these type of people I feel like I’m doing something wright. Not because I’m making money but because I truly feel like I’m helping someone out. In our shop we contently get people coming in just because they want to tell us that they are completely off cigarettes and that they quit vaping as well. As far as the tasty flavors are concerned, don’t get me wrong we all like the taste of them but it is more than that, the variety of flavors allow people to get further away from the habit of smoking. As they go down in nicotine they also shy away from tobacco flavors. I do agree that anyone under 18 should not be doing this, or taking any part in it. I just have watched the process of peoples lives change because of vaping. They always say how they can breath better, taste things more, and smell things better. With the people that are in this for a hobby type of deal, like myself, how is this worse than making a hobby out of tobacco pipes? With the concern to small children, of course if you drink a whole bottle it will be harmful its the same with any other chemical in your house, dish detergent, any soap, any bug killer. The parents just need to keep vaping out of childrens reach. Thank you, this is what I have experienced and what I have seen!",Local Vape shop worker,http://vaping.info/news/2014/local-vape-shop-worker
202,"*Vaping/ E-Cigarettes has not only saved but prolonged my life. *Dear Whom This May Concern, My Story of how Ecigs / Vaping Saved or Prolonged my Life..
My name is Mike Foshee. Most know me as ‘Mike The HogANator’ or ‘Vulgar Vape Dude’ on YouTube & Social Media.
I am 43 years of age, married to my high-school sweet heart & best friend for 23 years. We have 2 wonderful boys. One is 20 and contributes to society, works hard each day and provided me with my 1st Grandson, Luke. My other Son is 19 years old and has a form of Autism and resides w/ my Wife & I.
I started smoking at the very young age of 13. It was cool and hip to smoke cigarettes back in those days, so I thought.
At the young age of 37, I had a mild Stroke and was transported to Methodist hospital in Houston, Texas.( I reside 40 miles S. of Houston, Texas)
After many long days spent at Methodist Hospital, test, scans, ect.. Doctors learned that I had not only had Lung Disease. COPD & Emphysema. But that, I had the lung function of an 84 year old man. (from Lung test) Doctors also discovered that I had a Tumor in my Heart. Caused from a child hood heart condition or disease, which was just then discovered.  I was told at the very young age of 37 to quit smoking but only if I could it,  ‘Stress Free’. If I could not quit smoking stress free. Continue to smoke & live each day as if it were my last. Stress was going to be my deciding factor whether I live or die.
I was classified as Disabled.  I tried all the methods to quitting smoking. Non of which worked and do not work for many. Fast forward a bit. To my age of 42. I tried E-Cigarettes, on my own, not wanting to quit smoking because I was scared of the “Stress Factor”, but I was curious and I was amazed!
I was amazed at just how simple it was to quit smoking and quit stress free and in one day!
My story was published in the  Dec. 2013 Issue of the N.Y Times. The original Story was supposed  to be about ‘Invading Species. The Crazy Ants’ but was more focused on my story, John M. the writer,  learned of the work I do or did for our Wounded Warriors, Kids w/ Cancer, Troubled Teens, etc. Through my ‘Therapy Through The Outdoors Program’, which I started when I became disabled.
Here is a link to that story in the NY Times. The Readers Digest of the US & Canada has published it as well.  http://www.nytimes.com/2013/12/08/magazine/crazy-ants.html?_r=0 I currently focus my time to help smokers quit smoking by means of Vaping or E-Cigarettes, through my series of comedic, humorous video’s on YouTube & through Social Media sites. I do this because it’s so simple to stop smoking, easily and stress free by using these Vaping devices. I cannot see how these devices can be regulated as either medicine or tobacco. Since said devices are neither both. E-Cigs or Vaping is just a tool to use as an easy way to quit smoking and start living a healthier life style, without harming others. As Many Studies show. 2nd hand vapor is harmless. We all want “reasonable” regulation. With that said, costly regulation would be past down to me, the Vaper, the consumer and that would make smoking real analogs much easier and cheaper than the safest, most effective tool know to help smokers quit and save lives! That would be ecigs.. I say this because remember when I stated that when I was 37 years old and in the Hospital w/ Heart and Lung disease  and the Lung function of a 84 year old man?  Well, I’m 43 now and have been Vaping for 8 months! I know have the healthy lungs of a 54 year old man. Something that was never foreseen by doctors! They stated that I would be lucky to get my lung function back down to that of a man in his mid 60’s! But you see. Vaping exercises my lungs. Each time I Vape, I exercise my lungs and the function of my lungs improve!    Yes, the damage was done from when I was a smoker and I’ll never get full lung function back, but my life has improved dramatically. I can now take long walks w/ my beautiful Wife or one of our Warriors, or push a child that has cancer in a wheelchair  through the outdoors without the need of oxygen or gasping for air with each step I take. Which means spending more time outdoors doing what I love to do, with the people I love to share it with. Doing more of what I love to do,  Helping others.
If my story cannot help you consider how E-Cigarettes should be classified and or regulated. Think really hard about what E-Cigs are, what they do for many of Vaping American’s that are or were just like myself,  and who have similar stories like mine?  “These devices save lives each day and unnecessary regulation would have a deadly effect!”
Respectfully, Mike Foshee aka  Vulgar Vape Dude",How Ecigs/ Vaping Saved My Life,http://vaping.info/news/2014/how-ecigs-vaping-saved-my-life
203,"After smoking for over forty years, quit a year ago with vapor. going to help a lot of friends and others by opening a vapor shop.",smoked for 40 years,http://vaping.info/news/2014/smoked-for-40-years
204,"As a disabled veteran that has had a brain injury I had access to any and all forms of smoking cessation available. Over the years I found that none of them had any effectiveness. I am on Amantidine, a medicine for my brain, so I was unable to take Chantix. Because of my facial paralysis I was unable to use Nicorette Gum and ”the patch” never worked for me and has caused skin irritation and head aches in the past. After months of ”stop and go” quitting (a smoker understands) I saw an e-cig commercial… and haven’t touched a traditional cigarette since.",My personal vape story:,http://vaping.info/news/2014/my-personal-vape-story
205,"Im 46. I started smoking at 16. Tried every available option i could find to help me stop smoking and put down cigarettes. NOTHING worked and i didn’t have the will power to go cold turkey or stop on my own. E-Cig and or vaping allowed me to put them down and ive never looked back. My liquid is custom made so i know what goes in it. None of the chemicals, any of the known cancer causing agents or harmful materials found in a cigarette. Just flavor and nicotine.  Even my Doctor told me to keep vaping as long as it kept me off cigarettes. Please…..Don’t take away our healthier option. Big tobacco and their money isn’t worth our health.",Artist,http://vaping.info/news/2014/artist
206,"I just celebrated my 1 year anniversary of not smoking cigarettes.  1 year of vaping.  What has it meant to me?  At first the biggest impact was the improvement in my breathing, which was the main point of my first testimonial.  But now, one year later, there’s so much more.  At one year, there are 5581 cigarettes I have not smoked.  That’s 558 packs of cigarettes and 28 cartons.  I have lowered my risk of heart attack by 100%.  I have lowered my risk of stroke by 20.4%.  I am 46 years old.  After 26 years of smoking, I never thought I would be able to stop, nor did I want to.  But vaping has made me realize what I was doing to myself all those years.  I vape flavors, I love strawberry and banana e liquids.  And despite how good I feel now, I can say that if it weren’t for the many choices for fruity and sweet flavors of e liquids, if all I had was tobacco flavored e liquid, I may not have stayed on track with my ecig.  And if that were the case, I would probably be dead in the next 10 years.  If any decision makers take the time to read this, please please please, do not take this choice away from me or the other millions of smokers who want to live their lives just a little longer.  Because with ecigs, they have a chance.  A very very good chance.",Update Leslie can breathe better 1 year later,http://vaping.info/news/2014/update-leslie-can-breathe-better-1-year-later
207,"I am a 52 year old male, I smoked from the time I was 18ish to the time I was 46! I was a two pack a day smoker who had no intention of ever quieting. A buddy brought back a device from CA while on a vacation and I had to check it out. It was one of the older JOE units and I fell in love with it right off the bat! I started vaping and have not looked back. My last fire cig was about  years ago and I have not wanted to go back. I have tried a drag of a fire cig off and on through the years and chocked.
I breath better, I do not stink and me and my family are much better. I agree we should have quality vapor regulation but… We do not need the government to step in and play daddy!",Me and vaping,http://vaping.info/news/2014/me-and-vaping
208,"After smoking cigarettes for 39 years I have finally successfully quit with the help of vaping. 5 weeks today smoke free. Started with a tobacco flavor at 24 mg nic, next week I went to 18 the week after that 12 then 6 I am now at 0 nicotine and enjoying other flavors instead. I thank the vaping community for their help and direction and will turn others on to this wonderful product and experience",Consumer,http://vaping.info/news/2014/consumer
209,"I started smoking when I was sixteen years old and I quit smoking in September of 2013 that was some forty years ago and I have been smoke free since, I love to vape it gives me a lot of sense of peace and joy to know that I have made a great choice to quit smoking.",my story,http://vaping.info/news/2014/my-story-6
210,"I smoked for 13 years. A pack a day at minimum, 2 maximum, for 13 years.  I ordered an e-cigarette in February 2013.  The day it arrived is the last day I’ve ever had a cigarette and I will NEVER go back.  Over those 13 years I tried it all; Patches, gum, cold-turkey, Chantix, the list goes on.  Nothing worked, it wasn’t simply a need of nicotine, it was the habit as a whole.  The going outside for a minute to think, the calming down before during and after a stressful day.  The mechanics of it all. But in the end I was doing myself no good.  I don’t claim that Electronic Cigarettes are “good” for me.  Yes, they still have nicotine in them.  But they also have nearly 4000-10000 less carcinogens in them.  The liquid is made of substances that are in everyday things we use from grocery store bread, to asthma inhalers, to hospital air ventilation systems. And on the topic of nicotine, I started with “e-juice” that contained 18mg of nicotine per milliliter, known as a standard amount for pack-a-day smokers.  This kept me from getting anxious and grumpy, and the after 10 months, I lowered it to 12mg, and just recently I’ve stepped down to 6mg, after only 14 months.  Now I vape more for the flavor and relaxation than I do out of pure habit and addiction.  I like my fruity flavors, and I’m 33 years old.  I like my sweet chocolate hazelnut and vanilla flavors with my morning coffee, and my dessert flavors after dinner.  I’m not a child, I’m adult who understand that delicious sweet things are NOT only for kids, and are not designed to attract them to this to hook them forever. Now I loathe walking through a cloud of cigarette smoke, and I completely understand some of the perceptions smokers have of smelling terrible, I never believed it before, but it became apparent within WEEKS of quitting smoking how bad it really smells. I’ve successfully stopped smoking, and I will defend it if I must.   Ecigs have saved my life, but I am not alone.",Never going back,http://vaping.info/news/2014/never-going-back-2
211,"I quit smoking with an ECig after 40 years and now smoke free for 11 months best decision I ever made. No more coughing or wheezing. My Doctor, Cardiologist and Dentist are very happy with my health now.",ECig,http://vaping.info/news/2014/ecig
212,"Hello,
  My story matters to no one.My mother is a 44yr smoker,that quit 3 yrs. ago thanks to vaping.Please dont let them take this from my mother.Thank You",Worried in WV,http://vaping.info/news/2014/worried-in-wv
213,"I smoked cigarettes for 45 years started at age of when it was “Cool thing to do”  and smoking cigarettes were well accepted.  Over the last 15 years i have tried all the surefire methods of stopping. My habit had increased to 2-3 pack a day for at least 25 years. All the pills, patches and gum, hypnotism you name it. I  had seek professional help when i used chantix, treatment did’t last long as soon as i stopped taking them my mental health improved.  On February 16th of this year, my son bought me an ecig starter kit. I smoked my last tobacco On March 2! Since that time i have reduced my nicotine from content from 24 mi to 12mi and I’m already vaping some 6 mi! It Is amazing My sense of taste and smell have been vastly improved. I can now Breathe so much better. I am no longer a slave to tobacco.",retired,http://vaping.info/news/2014/retired
214,"I smoked a pack a day for 30 years.  I’ve tried to quit several times over the years and never made it past a couple of weeks.  I tried cold turkey, patches and nicotine gums.  Every time, I’d break down and smoke mostly due to the hand-mouth habit of smoking. Last year, I got a free sample of an e-cigarette and found it to be somewhat satisfying.  Based on that experience, I did a little research on Reddit’s Electronic Cigarette forum and proceeded to buy my first “real” e-cigarette four months ago.  It took a while to find some flavors I really liked and now my two main vapes are peanut butter and vanilla.  I can’t stand tobacco flavored e-juices and I’ve probably got twenty bottles of other flavors just to mix things up every now and then. Since I started vaping, I haven’t had a single craving for a tobacco cigarette.  I haven’t smoked a cigarette since the day I got my first mail order of e-juices. The smell of tobacco smoke makes me ill and I can’t imagine going back.  I feel so much better.  I couldn’t walk up two flights of stairs without feeling winded.  Now, I do two miles on a treadmill every night.  My sense of smell and taste have returned and I don’t smell like an ashtray.  To date, I’ve gotten four other people to switch to e-cigarettes and they are having the same experience as I’ve had.  Vaping makes quitting tobacco enjoyable.",Never going back,http://vaping.info/news/2014/never-going-back
215,"I quit smoking exactly one month ago today using an e-cigarette. I actually bought it last summer, but never stuck to it. This time, I was able to completely drop real cigarettes and replace them with the e-cig. I’ve tired everything else from the patch to the gum to prescriptions. None of which were successful. I don’t have a problem with e-cigarettes being regulated and people under the age of 18 absolutely should not be able to purchase them. They worked for me and I tell my friends who smoke to give it a try because it just might work for them.",I Quit,http://vaping.info/news/2014/i-quit-2
216,"I’ve tried many pharmaceutical products to permanently quit smoking and none succeeded (Chantix, patches, and nicorette gum).  After one week of trying e-cigs, I am off tobacco.  Two months later, I have lowered my nicotine intake from 2.4mg to .3mg.  Noticeable difference with improved breathing and sleeping within 1 month.  I am glad that I could choose an e-cig is a permanent solution to quit smoking.    It is INSANE that there is legislation to stop e-cigs while there is no ban to stop selling cigarettes.  Once again, it must be the money trail (tobacco companies, state and federal taxation income).  If you have a mind, question any legislation that bans or attempts to control our personal rights.",Done with Smoking,http://vaping.info/news/2014/done-with-smoking
217,"I smoked two packs a day for 25 years. I wanted to try to quit and I tried pills, patches, gums, and nothing worked. Then I tried the electronic cigarette type, it frustrated me because I wasn’t getting enough vapor. Then I discovered the vaporizer!  It was wonderful! I was able to get a nice thick cloud of vapor and it was perfect! I have not touched a a no log cigarette since. I felt no withdrawls and my smell started coming back! I lost the wheeze I used to have! I felt more energy and had a all around great feeling. I owe this all to vaping! Vaping has been a God send for me! Quite possibly it has saved my life! Vaping should be celebrated!",I quit smoking after starting to vape!,http://vaping.info/news/2014/i-quit-smoking-after-starting-to-vape
218,I tried every possible method of quitting smoking cigarettes for years. I did have some mild success with a few of them. The longest period of cessation was 6 months. The problem was that I never stopped romanticizing smoking. I thought about it constantly. Any time something stressful happened or an event I wanted to celebrate I always thought about buying a pack. It was always on my mind. I thought about cigarettes constantly.  I tried ecigs because I was sick and I thought it might be better for my lungs and I might start feeling better quicker. After I got over my short illness I tried to go back to cigarettes but I found that I didn’t like them. I quit smoking and started vaping full time. It’s not that I quit smoking for health reasons. I used vaping as an alternative. It turns out though that my respiratory system works better. I don’t wake up feeling like a bowling ball is resting on my chest. I don’t wake up coughing until my face is red. I don’t get winded after climbing a flight of stairs. I don’t start coughing every time I laugh hard. Me and my family don’t need a scientific study to know that it’s better for me. It’s happening to me. I’ll believe that evidence before I believe any study that was funded by people that have money to make or loose based on the results of that study.,My Testimony,http://vaping.info/news/2014/my-testimony-2
219,"25 years them cig’s ran my life. In a matter of one week of vaping I realized I hadn’t been smoking, my pack was lasting more than a day, then a pack went two days, and now I can not stand the smell of them smokers.. Vaping has saved my life, and I now for sure I am going to be around to she my daughters grow up because now I can keep up!!!Vapor Life is saving lives not taking lives.",I AM NOT A SMOKER,http://vaping.info/news/2014/i-am-not-a-smoker
220,"I smoked 30 years, was unable to quit with patch, gum, or cold turkey. My work colleague introduced me to ecigs (the real kind, not gas station specials). My second day of using it, I ran out of tobacco and never looked back. Never even think about smoking anymore. Over 1 year vaping.",Accidental and permanent quit,http://vaping.info/news/2014/accidental-and-permanent-quit
221,"I am married and a father of 3 great kids.  I was a smoker for most of 31 years and now I am not. In the past 10 years i have tried the patch, the gum, hypnosis, and Chantix, multiple times. Nothing worked. I started vaping and once I found a method that suited me, (took about a week), I have not desired a cigarette since. Please do not take this product away from people that are trying to stop using cigarettes and please do not tax it out of existance. If you remove this product from the market thru taxation or an outright ban you may be forcing people to start using cigarettes again…..a product that is known to cause cancer and heart disease. Vaping has saved my life – please think before acting against it.
Thank you",31 years,http://vaping.info/news/2014/31-years
222,"Well its been almost 16 months now that I have been a vapor and NOT a smoker still amazing to me.  My never smoking adults kids got me into it several years after their father died of lung cancer–I was still grieving smokes were my friend and didnt believe I’d ever stop..now I hate the smell of cigarettes, cant stand the taste the mess and cant believe I was a slave to cigarettes for so long!! Those things are nasty!  I have apologized to my kids for all the years where I made everything smell so bad I didnt know!! I never knew how long that awful smell lingered before.  I am so grateful for ecigs! I just wish they’d been around long ago then I might still have my husband",Ex smoker after 42+ years,http://vaping.info/news/2014/ex-smoker-after-42-years
223,"I picked up a personal vaporizer over 6 months ago. My only intention at the time was to use indoors and to supplement my pack a day habit. I spent less than I would have on a carton of smokes, and ended up quitting that day.6 months later I am still smoke free. My lungs have cleared up, no more hacking up gunk, I feel better, I don’t smell bad (good even!), I have saved money, and the list goes on. Vaping really does work to help smokers stop. Take it from me, I quit without even meaning too!",Vaping helped me stop smoking. And I didn’t even intend to quit!,http://vaping.info/news/2014/vaping-helped-me-stop-smoking-and-i-didnt-even-intend-to-quit
224,"At the age of 30, I had smoked up to two packs a day of Marlboro Reds. A student of mine showed me his electronic cigarette and pointed out that he had completely quit smoking by using one. I picked up my own electronic cigarette on August 1st, and haven’t sent a dime to big tobacco companies since. My breathing, sense of smell and blood pressure are greatly increased. Aside from that, I have gained a community that supports quitting smoking. I’m grateful for all of my friends and fans that have helped me along my way. And, I’m proud of each one of them.",CMV Instructor / Vlogger at Ridiculous! Vape Vlog,http://vaping.info/news/2014/cmv-instructor-vlogger-at-ridiculous-vape-vlog
225,"I’ve smoked for 29 years and decided to try one of these “ecigs” a little over 2 years ago. My main reason was purely for convenience so I could use it in my home office. My home office is loaded with lots of expensive computer equipment that I don’t smoke around because it really limits the lifespan of the hardware and going down the stairs, out the door, got to be a bit of a drag. And on days when it was cold or rainy, which aren’t that many but still we get them, it was annoying. After being a dual use smoker/vaper for a few months I met someone who had an eGo battery and I decided to “upgrade”. It worked so much better than those cig-alikes and for some reason I stopped being a dual use smoker/vaper within a week or two. At some point I went out for a regular smoke and was disgusted by the smell and taste. Wondered how on earth I ever did that for 29 years and getting to understand what my wife meant with “it stinks”. Haven’t looked back since. Upgraded some more and really got into the hobby and activism side of vaping as a result but I feel much better and everyone else notices that too. Within a few months of vaping and not smoking I managed to walk uphill for 15 minutes without a problem, something I had not been able to do in the decades prior.",My Testimony,http://vaping.info/news/2014/my-testimony
226,Been smoking since I was 17 and tried everything from quitting cold turkey/hypnosis/gum/patch. Nothing worked for me. The day I started vaping was the last day I quit smoking. I am now down to 0nic and vape for as a hobby and for the great community. I’ve never ran a marathon in my life before vaping and now I’ve gone to three so far. Vaping has saved my life and I’ve shown my friends/family/coworkers about the great benifits this has.,Young Smoker/New Life,http://vaping.info/news/2014/young-smokernew-life
227,"Until I discovered vaping. Now, one year later, I don’t smoke and I have no urge to smoke. I tried hypnosis, gum, pills…nothing worked until I started vaping. Do I still take in nicotine? yes, but I’m lowering the amount over time. Vaping probably saved my life.","I smoked for 31 years, until…",http://vaping.info/news/2014/i-smoked-for-31-years-until
228,"I am a 53 year old grandmother from Washington State who had been smoking a pack to a pack and a half a day (depending on stress levels) for roughly 36 years.  I was resigned to never quitting, as it made me violently anti-social to exist without nicotine, but neither or my children ever smoked, or wanted to, and both were very disappointed when I tried, and failed, to quit cold turkey.  Patch gave me a skin rash.  Always hated any kind of gum, so that was out for me.
Then, in June 2013, my daughter got me a cheap gas station e-cig.  It wasn’t fully satisfying, but it was still an epiphany that it could satisfy my urge at all, so I was waffling back and forth between these cheapies and real cigarettes for roughly six months, telling myself that smoking less real cigarettes was still a health improvement.
Then, in January 2014, my son got me an Ego Twist (and also introduced me to a real vapor store in the process) and it was leagues above the cheapie cigs, but I would still smoke analogs when I got up and around 5:00 pm and anytime a smoking family member visited.  This went on  through February, so about 2 months, and I would just tell people I would never ‘quit quitting’  Remember that I never thought I would ever be able to quit – I thought I’d die gasping for breath like my grandfather did – and naturally, as I waffled, the real cigs tasted worse and worse, until I couldn’t finish them.
It was so effortless and natural, and in March I quit buying real cigs at all.  So I have been tobacco free for six weeks, and, like so many others, I am never going back.
These e-cigs are saving lives, and people with COPD, emphysema (grandpa), et cet can’t just afford to wait around and keep smoking analog cigs till they die because folks want to sit on their hands until we know the long term effects.  Why aren’t they listening to us, long-term smokers who actually KNOW what weŕe talking about?  How many more smokers will die while idiots make false equivalencies between vaping and smoking?  There is NO comparison!  Plus my daughter finally doesn’t flinch when I sit down beside her, something I had never noticed till I started vaping.
Well, that would be a perfect world, but vaping is a miracle.  I wish my grandparents had had access, but I’m glad Iĺl be around longer for my own grandkids.  Vape on, brothers and sisters!",E-Cigs Are A Miracle,http://vaping.info/news/2014/e-cigs-are-a-miracle
229,"I started smoking over 35 years ago and have tried different methods of quitting. None of which worked for me. My roommate, who would smoke only occasionally, got me to try V2 ecigs. after trying them for about a month, i was finally free of tobacco cigarettes. My health has improoved tremendously. I can go for longer walks without stopping to rest. my clothes do not smell like an ashtray anymore. And most importantly as of now i have absolutely no desire to ever pick up a real cigarette again.",35+ year 1.5 to 2 pack a day smoker NO LONGER,http://vaping.info/news/2014/35-year-1-5-to-2-pack-a-day-smoker-no-longer
230,"When I picked up e-cigs I had been smoking cigarettes for almost 20 years. I couldn’t breathe properly, couldn’t run without feeling suffocated, feared cancer, and my husband feared he would eventually lose me to the slow death cigarettes cause. I am happy to say I now vape e-cigs, have been for almost 6 months now. I breath better, I can run and exercise now, my sense of taste has returned, I don’t smell like an ashtray, and my husband and I no longer fear the health complications that comes with the noxious, dirty smoke of cigarettes. Electronic cigarettes are life savers for a lot of people and need to be recognized as such.",I was slowly killing myself,http://vaping.info/news/2014/i-was-slowly-killing-myself
231,"I smoked for 40 years.  I had many quit attempts using various methods, self-hypnosis, group therapy, drugs, gum and patches.  I would quit a few times, but always missed smoking until I started using Electronic Cigarettes in May 2010.  From then on, my desire for real cigarettes was cut to about 10% of what it was before that time.  I smoked 1.5 – 2pks a day and after using the Ecigs I was down to maybe one cigarette a day, that went on for months and in 2011 I stopped buying cigarettes.  I had a short lived return to smoking in 2012 and every bit of it was terrible, the taste, the smell and the physical symptoms of chronic bronchitis returned 10 fold, I was told by a physician that was at the beginning stages of COPD and or Emphysema.  I went back to full time use of the Electronic Cigarettes with maybe only one real cigarette a week.  In August 2013 I made up my mind that there was nothing whats so ever to be gained by smoking and haven’t had a puff since.  I don’t want to smoke and am actively involved in advocating for Electronic Cigarettes opposing bans and taxes.  I believe it’s a miracle and it works even for those like myself who stubbornly held on to smoking as long as I could stand it.",My Electronic Cigarette Testimony,http://vaping.info/news/2014/my-electronic-cigarette-testimony
232,"vaping… i started smoking when i was about 15 or 16, i am now 70, (apox 1 to 1 1/2 pk a day) i started vaping 1 1/2 yrs ago, i have not had a cig since the first day i started vaping, i do not even think about cigs since i started vaping…vape on!!!",mr labato,http://vaping.info/news/2014/mr-labato
233,"My Mom fell victim to ARDS (adult respiratory distress syndrome) following a routine hip replacement in 2013.  She had not smoked in 30 years!  However, I was still smoking after 30 years.  I threw away the Marlboro’s and picked up an electric cigarette the day my Mom died.  I slowly decreased from 18mg nicotine to 0 nicotine and I have not smoked a traditional cigarette since that day!  I was so impressed by the whole electronic cigarette concept, I decided to invest in the market.  I now own a company called Vapor Shotz.  “Alabama’s Finest E-Juice”  Every Day, I offer other smokers a healthier alternative to smoking traditional cigarettes,  by introducing them to refillable electronic cigarettes.  By the way, it is not always my brand I am encouraging.  Just find a brand you like and you CAN and WILL quit smoking! START VAPING!",Investor,http://vaping.info/news/2014/investor
234,"43 year long, smelly, nasty death-wish love/hate affair with tobacco cigarettes is finally over! Started at 13 and loved / hated every moment. Never really tried to quit and resigned to a life-long (as shortened as it was going to be) habit. Bought my first kit (2 batteries & clearo’ tanks) for 2 reasons: 1) curiosity and, 2) expecting to save some money.  Notice I don’t say anything about hoping to quit – that was never a part of my ‘plan’ (a word I don’t like to often use!). Just curious & a tightwad. Over the course of the next week I realized I was reaching for the vapor more & more. Reason: the flavor! One day I mentioned to the guy who sings baritone in my barbershop quartet (fellow smoker) that I’d only had 1/2 a cigarette that day. His response was simple: “why bother?” That was it – I was done!!! The simple question helped me realize I was continuing with those 1/2 – 2 tobacco-burners (t-burners)  a day for no real reason. What came next was my self-identification changed… I now saw myself as an EX-smoker. Withdrawal symptoms? No cravings, no impulse to take just a quick hit, never got cranky (at least that *I* noticed)… nothing! I kept thinking I must be *cheating* somehow – it’s a universal RULE that quitting smoking has to be painful, mentally torturous, a life-altering experience burned deeply into the victim’s brain. Was it possible to quit smoking by “accident” and with no intent or effort? YES YES & YES!!! 99% safer for me, and the worst thing I can do to a bystander is make them hungry for cinnamon rolls & caramel coffee with the flavors I vape. My family & loved ones are ecstatic for my success & the prospect of me being around for a whole lot longer than had vaping / e-cigarettes been banned by the FDA & intrusive government regulation that would have kept these life-savers away from me. Oh yeah, and the quartet is a lot happier – I can hit a high F without 3 hours of warm-up! My life, my choice, and I will NEVER let the governments, American Lung Assc, American Cancer Society, or ANYONE take away my NEW LIFE!!!!",How I accidentally quit smoking after 43 years,http://vaping.info/news/2014/how-i-accidentally-quit-smoking-after-43-years
235,"In March of 2011, at the request of my daughter, I bought myself a disposable ecig. I had no intention of quitting smoking as I had tried many times and spent thousands of dollars on NRT products that did not work for me.  I had quit while pregnant 3 times but always went back for one reason or another. After using my disposable for a couple of days I thought to myself “hmm this isn’t half bad” I did more research and found a shop near me so went in and bought a little kit. Within two months I no longer WANTED  a cigarette. I will be 1000 days smoke free in a few days thanks to these products and am determined to not have them taken away from myself or the millions of others who use them.",Ecigs saved me from tobacco,http://vaping.info/news/2014/ecigs-saved-me-from-tobacco
236,"My Dad saw me quit tobacco just four weeks before he died from lung cancer. He tried ecigs before I did and encouraged me to quit. He gave me his kit because it was too strong for him and he was too far gone by then. I smoked a pack a day for 28 years and quit overnight thanks to ecigs. Seriously, electronic cigarettes or e-cigs are my Declaration Seeking Life, Liberty and the Pursuit of Happiness… from tobacco.  I started smoking cigarettes as a young teenager and later added cigars to the mix.  Found ecigs and the rest is history.  My wife and family really appreciate the fact that I don’t stink and I just might live a little longer. I must also include that I don’t believe I could have quite smoking without watching and listening to Nick Green, Phil Busardo, Dimitris & the Vape Team, Scott (igetcha69), Todd, VapeTV and many many others.","I  gave up a 28 year relationship with cigarettes and cigars on February 6, 2013",http://vaping.info/news/2014/i-gave-up-a-28-year-relationship-with-cigarettes-and-cigars-on-february-6-2013
237,"I was a smoker for over thirty years if it was not for e cigs I would not be here one morning I left to go to work and on my way to the train my I could not breathe very well so instead of going to work I ended up in the ER and was`told that I was having a heart attack I was supossed to go to Florida to make along story short I was told that I had huge blood clots in my lungs I was told if I had not gone to ER and taken my flight the next day that I would have been taken off in a bodybag period
I have been vaping for two years and my lungs are much better I am doing so much better and fell like I have a second chance I dont think you are helping with all these false studies if you did the studies properly you will see its 95% safer than smoking and for you to put us with smokers than you are harming us and if people get sick because you are forcing us to be put together you may have more problems later  like law suits.",How vaping saved my life,http://vaping.info/news/2014/how-vaping-saved-my-life
238,"I started smoking around 14. At first it was just bumming off a few cigarettes every once in a while, but I started buying my own packs when I was 15 and built it up to a 30-a-day (pack and a half daily) habit. I tried quitting on numerous occasions, with the patch twice, gum once, and even tried cold turkey. None of them worked – my longest streak being a mere 2 weeks. By the time I was 26, I had all but given up on quitting. In truth, I always enjoyed smoking – I was just a little worried about the health impact of my habit. I discovered e-cigarettes after 16 years of smoking at least 30 cigarettes a day. I have to admit, I was skeptical, but if I could enjoy the habit, the psychological aspect, and not feel like I was being neutered by not having a cigarette, I decided to give them a try. I never really wanted to quit, mind you, but after a few weeks it occurred to me that I hadn’t bought a pack of cigarettes in over two weeks. Two weeks became two months. Two months became two years. To this date, I still haven’t purchased a pack of cigarettes. I completely switched without even making an effort; without the wild mood swings that come from withdrawal from all the other chemicals in cigarettes; without feeling that something so ingrained in my personality, my mannerisms, and, for lack of a better word, my ego was being forcefully taken away – without feeling that a part of me, what was, for all intents and purposes, a part of me, was being amputated against my will.",E-cigs saved my life,http://vaping.info/news/2014/e-cigs-saved-my-life
239,"I’m Wayne, I am 41 years old, and the father of 2 young children and Vaping is something that has saved my life. It has helped me quit the traditional smoking of “analog” cigarettes.  My children have been asking me for years to stop smoking; it was something that I needed to do not just for my children, but for my health. I had the help of a really close friend who got me started for that I guess you could say I owe her my life. I used to smoke easily 2 packs a day.  I am a Paramedic and a Photographer, when I was photographing a wedding this could be an issue, plus, my close friend Ramy didn’t really like the smell of the cigarette smoke. I guess i never really knew how bad it really smelled or that no matter what cologne or spray you used to “try” and cover up the smell… it was still there. Those who don’t smoke CAN smell it and most will let you know. My kids were no exception, they would tell me all the time “Dad, you stink like cigarettes”, I took this all into consideration along with my health concerns and I began my journey down the road to not smoking cigarettes.
This was a road I had traveled several times before, and it always ended up the same way, back to smoking again… One day while I was at work on the Medic Unit and we were going to get some lunch at a new local diner, I happened to stumble upon Liberty Vapor which was right next to the diner. I chose to go in and see what it was all about. 2 months later…. I find myself at Liberty Vapor several times a week, meeting new people and learning new things about the Vaping community. As of this post I have been “Analog Free” for 3 months 20 days and 10 hours and I have not had to use any of my asthma medication and have had no issues with my asthma. VAPE ON!",Testimonial,http://vaping.info/news/2013/testimonial
